ID_geneid	Name_GeneSymbol	Value_LogDiffExp	Significance_pvalue
1062	CENPE	1.478499571559526	7.847432931989536e-7
10051	SMC4	1.1896045807380289	2.0533941723342275e-6
9928	KIF14	1.1535966561009674	2.4103442590677225e-5
7153	TOP2A	0.8554741669359823	4.82973776571043e-5
23224	SYNE2	0.8810242242349314	8.249177091382985e-5
11073	TOPBP1	0.6214823706085075	9.896846905459705e-5
672	BRCA1	0.9029838469591401	1.092585448058255e-4
2113	ETS1	0.41101781362985135	1.6142617010272026e-4
983	CDK1	0.8473122466271887	1.93058259762766e-4
9738	CCP110	0.7852205644609429	2.0686588790323372e-4
7398	USP1	0.639740791001849	2.566772022873044e-4
8826	IQGAP1	0.4246302218383847	3.122537134994259e-4
23077	MYCBP2	0.5101858609857878	3.463757374385874e-4
329	BIRC2	0.6812409058507246	3.513082518455634e-4
10973	ASCC3	0.5303663639521017	4.1461044428640524e-4
9833	MELK	0.5324407728218011	4.161369632576928e-4
5921	RASA1	0.5175417464949376	4.17038258106788e-4
9134	CCNE2	0.8805838697888729	4.5371908768569854e-4
55127	HEATR1	0.37131204864266426	4.6471638449017613e-4
93594	TBC1D31	0.5094766553671236	5.206856150615312e-4
1829	DSG2	0.42201180717256453	5.629512071200881e-4
10892	MALT1	0.4774671335775686	5.70399802997558e-4
8520	HAT1	0.5778486895880358	6.103312094282733e-4
2908	NR3C1	0.501121787090823	6.420739863157504e-4
54505	DHX29	0.538356000372728	7.17117515253385e-4
51001	MTERF3	0.4103621806332605	7.730518067901411e-4
8202	NCOA3	0.3447366835654125	8.202797194180052e-4
51203	NUSAP1	0.6184270214718057	8.789921594356505e-4
10915	TCERG1	0.38312968326234836	9.162363415989985e-4
9517	SPTLC2	0.3267939952392177	9.229443072215583e-4
9126	SMC3	0.8245115988144168	9.85242304649743e-4
80204	FBXO11	0.33748002676760164	0.0011418096931790466
23161	SNX13	0.6859526292633291	0.0011750236031757317
1983	EIF5	0.41803089257393705	0.001183153616218651
23271	CAMSAP2	0.6063666320438585	0.0012382385165870301
23244	PDS5A	0.515961815770669	0.0012591657059791634
23325	WASHC4	0.8819936743207554	0.0015064920572198301
3066	HDAC2	0.31814580693177824	0.0015528314867459658
1956	EGFR	0.3111049781022625	0.0015816126971497954
4154	MBNL1	0.8748730489003472	0.001722295699729189
3895	KTN1	0.8301118246076677	0.0017901927937470704
5108	PCM1	0.6627073620061079	0.0018038134381766948
79071	ELOVL6	0.4008991421417405	0.001922297578967048
1385	CREB1	0.6117527835618839	0.0019578280015398646
7082	TJP1	0.3556193461117889	0.0020349184071846976
22908	SACM1L	0.37359478780926697	0.0020425285932576523
1213	CLTC	0.28383891645098114	0.0020564282906713857
10059	DNM1L	0.3651268008395849	0.0021320854711438723
7358	UGDH	0.3863003856884369	0.002132693795331619
7994	KAT6A	0.39508295850953984	0.0021390487153784203
23365	ARHGEF12	0.3294840871499787	0.002297935775860187
30836	DNTTIP2	0.6680141807985039	0.0024764059598780374
9988	DMTF1	0.5169576358998333	0.0025439456177450983
9801	MRPL19	0.35728659961296627	0.0025650893177043277
9847	C2CD5	0.4906304707662982	0.002653801219712308
6443	SGCB	0.37206139916424286	0.0030176929512353598
4925	NUCB2	0.4348770507679406	0.0030294688740509284
3308	HSPA4	0.2680517023936223	0.003117061844873788
10276	NET1	0.5103910335273825	0.003119556728013004
178	AGL	0.6520329337205041	0.003360715839114513
8091	HMGA2	0.7766557892089591	0.003468117633037894
727	C5	0.533758060114609	0.0036014572663892004
10153	CEBPZ	0.6886212383845624	0.0036844653864425347
1021	CDK6	0.6002469622499238	0.003892837422369261
9702	CEP57	0.4750798565256874	0.003944359725437145
25976	TIPARP	0.3187844846593155	0.003989496838016272
5796	PTPRK	0.2741886855181344	0.004089945780734936
701	BUB1B	0.5796886117458916	0.004356034526737563
5290	PIK3CA	0.6902525598980398	0.004415480030626226
51719	CAB39	0.4175889636932513	0.004424746433817416
26054	SENP6	0.536877933876496	0.004496935165009638
4208	MEF2C	0.9217422430129208	0.0045497707448417446
9943	OXSR1	0.27205053152561187	0.004848385639533994
11168	PSIP1	0.5492681124538152	0.004885371940158551
23013	SPEN	0.29429917830535995	0.004911230208594366
22823	MTF2	0.4928127024515534	0.005002173410952918
3091	HIF1A	0.5423699807043364	0.005062020977342755
10150	MBNL2	0.7603853047703186	0.005110976474099187
23512	SUZ12	0.6782581924937301	0.0057790162962065
5925	RB1	0.6590842717153034	0.006343672180131893
26036	ZNF451	0.5412421938424112	0.006543648013752033
5782	PTPN12	0.3793612036498502	0.006565213156022422
3930	LBR	0.4278154350689026	0.006734117447704288
8204	NRIP1	0.7378448983605215	0.0068016242777451585
7874	USP7	0.24505385170769883	0.00702572788776975
9897	WASHC5	0.23421079262990752	0.007071342088080416
5427	POLE2	0.46748822792632655	0.007623319003583087
23522	KAT6B	0.3638475899283498	0.007701946047770958
8821	INPP4B	0.4284506200223054	0.007960518187130044
4893	NRAS	0.44201291859068625	0.008041399257463373
9448	MAP4K4	0.23175649871660306	0.0089085782293513
30001	ERO1A	0.40927046433288455	0.009063950133448151
55033	FKBP14	0.25065135648734865	0.009102928178460583
5898	RALA	0.29868876735874117	0.009223356691237593
23200	ATP11B	0.6040154724235541	0.009456224644469494
1633	DCK	0.6103800146671131	0.009560586497042783
22841	RAB11FIP2	0.7217239961836812	0.009561653998592774
51742	ARID4B	0.5025185047948247	0.009861766790124307
27032	ATP2C1	0.23681597101437835	0.010112266828188655
9926	LPGAT1	0.3607890420609984	0.01034787288986263
2956	MSH6	0.22183798170035515	0.010934113659582252
5048	PAFAH1B1	0.23535879637308355	0.011170249945723194
23443	SLC35A3	0.7006280205071398	0.011294068634410015
7750	ZMYM2	0.38956736145386506	0.011667952341880243
8727	CTNNAL1	0.38055385926386853	0.012215257515190295
55608	ANKRD10	0.2580218024151759	0.01234678507457785
3416	IDE	0.3504621982162204	0.012422991401013678
10776	ARPP19	0.43610622730114157	0.012514006627335266
10818	FRS2	0.5007417043932066	0.012801262688976115
54881	TEX10	0.20379831148291772	0.012886605948749446
3329	HSPD1	0.19362393756971738	0.012980862424077626
1111	CHEK1	0.38681379636744223	0.01316782173520921
